x,y,z
-0.035,-0.993,-0.014
-0.035,-0.993,-0.014
-0.035,-0.993,-0.013
-0.035,-0.992,-0.012
-0.036,-0.993,-0.013
-0.035,-0.993,-0.013
-0.036,-0.993,-0.013
-0.033,-0.993,-0.014
-0.035,-0.993,-0.014
-0.034,-0.992,-0.015
-0.035,-0.993,-0.013
-0.034,-0.993,-0.013
-0.035,-0.994,-0.014
-0.035,-0.993,-0.013
-0.037,-0.994,-0.014
-0.034,-0.993,-0.013
-0.034,-0.994,-0.014
-0.034,-0.994,-0.013
-0.036,-0.993,-0.014
-0.036,-0.993,-0.013
-0.036,-0.992,-0.014
-0.035,-0.995,-0.013
-0.036,-0.994,-0.014
-0.035,-0.993,-0.014
-0.035,-0.994,-0.014
-0.035,-0.993,-0.013
-0.035,-0.993,-0.013
-0.034,-0.993,-0.014
-0.035,-0.994,-0.014
-0.035,-0.993,-0.013
-0.034,-0.993,-0.014
-0.035,-0.992,-0.013
-0.036,-0.992,-0.014
-0.035,-0.993,-0.013
-0.036,-0.994,-0.013
-0.037,-0.993,-0.014
-0.036,-0.993,-0.014
-0.035,-0.992,-0.013
-0.034,-0.995,-0.012
-0.036,-0.993,-0.013
-0.035,-0.994,-0.014
-0.035,-0.992,-0.014
-0.035,-0.994,-0.014
-0.035,-0.993,-0.013
-0.034,-0.995,-0.013
-0.035,-0.995,-0.013
-0.035,-0.993,-0.014
-0.035,-0.994,-0.014
-0.035,-0.993,-0.013
-0.035,-0.993,-0.013
-0.034,-0.993,-0.013
-0.036,-0.993,-0.013
-0.035,-0.993,-0.013
-0.035,-0.994,-0.014
-0.036,-0.993,-0.013
-0.036,-0.993,-0.015
-0.036,-0.993,-0.014
-0.035,-0.993,-0.014
-0.035,-0.993,-0.014
-0.035,-0.994,-0.013
-0.035,-0.994,-0.013
-0.035,-0.992,-0.013
-0.036,-0.994,-0.013
-0.035,-0.993,-0.014
-0.035,-0.994,-0.014
-0.036,-0.994,-0.013
-0.035,-0.993,-0.014
-0.035,-0.994,-0.015
-0.034,-0.995,-0.013
-0.035,-0.994,-0.013
-0.035,-0.993,-0.013
-0.036,-0.993,-0.013
-0.036,-0.993,-0.013
-0.035,-0.992,-0.014
-0.035,-0.993,-0.013
-0.036,-0.993,-0.014
-0.036,-0.993,-0.013
-0.036,-0.994,-0.013
-0.035,-0.992,-0.015
-0.036,-0.993,-0.014
-0.037,-0.993,-0.015
-0.035,-0.992,-0.014
-0.035,-0.993,-0.014
-0.036,-0.993,-0.013
-0.036,-0.994,-0.014
-0.035,-0.993,-0.015
-0.035,-0.993,-0.014
-0.036,-0.994,-0.014
-0.035,-0.993,-0.014
-0.035,-0.993,-0.015
-0.036,-0.993,-0.014
-0.035,-0.995,-0.014
-0.035,-0.993,-0.014
-0.036,-0.994,-0.015
-0.035,-0.992,-0.014
-0.036,-0.993,-0.014
-0.035,-0.993,-0.014
-0.035,-0.993,-0.015
-0.035,-0.993,-0.012
-0.036,-0.993,-0.014
-0.036,-0.993,-0.014
-0.036,-0.994,-0.013
-0.036,-0.992,-0.014
-0.036,-0.994,-0.014
-0.034,-0.993,-0.014
-0.036,-0.994,-0.014
-0.035,-0.993,-0.014
-0.036,-0.993,-0.013
-0.035,-0.995,-0.013
-0.036,-0.993,-0.014
-0.036,-0.994,-0.013
-0.036,-0.993,-0.013
-0.035,-0.993,-0.013
-0.036,-0.993,-0.014
-0.036,-0.994,-0.013
-0.035,-0.996,-0.013
-0.035,-0.992,-0.013
-0.035,-0.993,-0.014
-0.035,-0.994,-0.013
-0.035,-0.993,-0.014
-0.035,-0.994,-0.013
-0.035,-0.994,-0.012
-0.035,-0.994,-0.012
-0.034,-0.995,-0.011
-0.034,-0.994,-0.010
-0.033,-0.994,-0.010
-0.034,-0.993,-0.012
-0.034,-0.994,-0.013
-0.035,-0.993,-0.010
-0.035,-0.993,-0.012
-0.036,-0.993,-0.012
-0.036,-0.994,-0.013
-0.036,-0.993,-0.012
-0.034,-0.994,-0.013
-0.035,-0.993,-0.013
-0.035,-0.993,-0.012
-0.035,-0.993,-0.013
-0.035,-0.994,-0.011
-0.036,-0.994,-0.012
-0.034,-0.993,-0.012
-0.035,-0.994,-0.010
-0.035,-0.993,-0.013
-0.035,-0.993,-0.013
-0.035,-0.993,-0.012
-0.035,-0.993,-0.013
-0.034,-0.995,-0.012
-0.035,-0.993,-0.013
-0.035,-0.993,-0.013
-0.035,-0.993,-0.014
-0.036,-0.994,-0.013
-0.035,-0.993,-0.014
-0.036,-0.994,-0.014
-0.035,-0.993,-0.014
-0.035,-0.994,-0.015
-0.035,-0.992,-0.014
-0.036,-0.994,-0.013
-0.035,-0.992,-0.015
-0.035,-0.993,-0.013
-0.034,-0.993,-0.013
-0.035,-0.993,-0.016
-0.034,-0.993,-0.013
-0.033,-0.995,-0.013
-1.025,-0.015,-0.013
-1.024,-0.015,-0.014
-1.026,-0.015,-0.013
-1.025,-0.014,-0.012
-1.025,-0.014,-0.013
-1.026,-0.013,-0.014
-1.025,-0.015,-0.013
-1.025,-0.015,-0.014
-1.024,-0.014,-0.012
-1.023,-0.015,-0.013
-1.026,-0.014,-0.014
-1.024,-0.015,-0.013
-1.024,-0.014,-0.013
-1.024,-0.015,-0.014
-1.025,-0.015,-0.013
-1.024,-0.015,-0.014
-1.024,-0.014,-0.013
-1.024,-0.014,-0.014
-1.024,-0.014,-0.013
-1.024,-0.015,-0.014
-1.025,-0.014,-0.014
-1.024,-0.014,-0.014
-1.024,-0.015,-0.014
-1.024,-0.013,-0.014
-1.025,-0.015,-0.013
-1.025,-0.014,-0.013
-1.024,-0.014,-0.013
-1.024,-0.015,-0.013
-1.024,-0.014,-0.013
-1.024,-0.015,-0.014
-1.025,-0.015,-0.013
-1.025,-0.015,-0.014
-1.026,-0.015,-0.014
-1.024,-0.015,-0.013
-1.025,-0.014,-0.013
-1.024,-0.014,-0.014
-1.025,-0.015,-0.014
-1.024,-0.014,-0.013
-1.025,-0.016,-0.013
-1.025,-0.015,-0.013
-1.024,-0.015,-0.013
-1.025,-0.014,-0.013
-1.024,-0.015,-0.014
-1.025,-0.014,-0.014
-1.025,-0.015,-0.013
-1.024,-0.015,-0.013
-1.024,-0.015,-0.014
-1.024,-0.014,-0.013
-1.026,-0.015,-0.013
-1.024,-0.015,-0.014
-1.023,-0.015,-0.013
-1.024,-0.015,-0.013
-1.025,-0.015,-0.013
-1.024,-0.015,-0.013
-1.025,-0.015,-0.014
-1.025,-0.014,-0.014
-1.024,-0.015,-0.014
-1.025,-0.015,-0.014
-1.024,-0.015,-0.014
-1.024,-0.015,-0.014
-1.024,-0.015,-0.014
-1.026,-0.014,-0.013
-1.024,-0.016,-0.012
-1.023,-0.015,-0.013
-1.024,-0.014,-0.014
-1.023,-0.016,-0.013
-1.025,-0.015,-0.014
-1.024,-0.016,-0.013
-1.024,-0.014,-0.014
-1.024,-0.015,-0.014
-1.024,-0.014,-0.014
-1.024,-0.015,-0.015
-1.024,-0.015,-0.014
-1.026,-0.014,-0.014
-1.025,-0.016,-0.013
-1.025,-0.016,-0.014
-1.025,-0.015,-0.014
-1.025,-0.016,-0.014
-1.024,-0.016,-0.016
-1.027,-0.012,-0.013
-1.024,-0.016,-0.014
-1.025,-0.014,-0.013
-1.024,-0.015,-0.012
-1.026,-0.013,-0.015
-1.023,-0.016,-0.010
-1.026,-0.013,-0.015
-1.024,-0.014,-0.013
-1.024,-0.014,-0.013
-1.024,-0.014,-0.014
-1.025,-0.015,-0.014
-1.024,-0.013,-0.014
-1.023,-0.014,-0.013
-1.025,-0.014,-0.014
-1.024,-0.015,-0.013
-1.025,-0.014,-0.013
-1.024,-0.015,-0.013
-1.025,-0.014,-0.014
-1.025,-0.014,-0.013
-1.023,-0.015,-0.014
-1.024,-0.014,-0.014
-1.024,-0.014,-0.015
-1.024,-0.014,-0.014
-1.024,-0.014,-0.014
-1.025,-0.015,-0.013
-1.023,-0.016,-0.014
-1.024,-0.014,-0.015
-1.024,-0.015,-0.014
-1.024,-0.014,-0.014
-1.024,-0.015,-0.015
-1.025,-0.014,-0.013
-1.024,-0.015,-0.015
-1.023,-0.015,-0.014
-1.025,-0.016,-0.018
-1.024,-0.015,-0.014
-1.023,-0.015,-0.014
-1.024,-0.015,-0.014
-1.025,-0.015,-0.013
-1.023,-0.014,-0.016
-1.024,-0.015,-0.013
-1.024,-0.015,-0.013
-1.023,-0.015,-0.014
-1.023,-0.016,-0.013
-1.024,-0.015,-0.015
-1.024,-0.016,-0.014
-1.025,-0.014,-0.014
-1.024,-0.014,-0.013
-1.026,-0.014,-0.013
-1.024,-0.014,-0.015
-1.024,-0.016,-0.014
-1.024,-0.016,-0.014
-1.025,-0.014,-0.015
-1.024,-0.015,-0.014
-1.024,-0.014,-0.013
-1.026,-0.015,-0.014
-1.023,-0.016,-0.013
-1.025,-0.013,-0.015
-1.023,-0.016,-0.013
-1.024,-0.014,-0.014
-1.024,-0.015,-0.014
-1.024,-0.015,-0.013
-1.023,-0.014,-0.013
-1.025,-0.015,-0.014
-1.024,-0.015,-0.014
-1.025,-0.015,-0.014
-1.023,-0.015,-0.015
-1.023,-0.016,-0.014
-1.024,-0.014,-0.014
-1.024,-0.015,-0.014
-1.024,-0.015,-0.014
-1.024,-0.014,-0.014
-1.024,-0.015,-0.014
-1.024,-0.015,-0.013
-1.024,-0.014,-0.014
-1.024,-0.015,-0.014
-1.024,-0.014,-0.013
-1.024,-0.014,-0.015
-1.023,-0.015,-0.013
-1.024,-0.015,-0.015
-1.023,-0.015,-0.014
-1.024,-0.014,-0.015
-1.024,-0.014,-0.014
-1.024,-0.015,-0.015
-1.023,-0.014,-0.014
-1.024,-0.015,-0.014
-1.024,-0.015,-0.013
-1.024,-0.014,-0.014
-1.024,-0.014,-0.014
-1.024,-0.015,-0.014
-1.024,-0.015,-0.015
-1.024,-0.013,-0.014
-1.023,-0.015,-0.013
-1.025,-0.014,-0.015
-1.024,-0.013,-0.015
-1.023,-0.016,-0.012
-1.024,-0.014,-0.015
-1.023,-0.015,-0.014
-1.024,-0.014,-0.014
-1.023,-0.015,-0.013
-1.025,-0.014,-0.014
-1.024,-0.015,-0.014
-1.026,-0.015,-0.013
-1.025,-0.014,-0.013
-1.024,-0.016,-0.014
-1.025,-0.014,-0.014
-1.024,-0.014,-0.014
-1.023,-0.015,-0.014
-1.024,-0.014,-0.014
-1.024,-0.014,-0.014
-1.025,-0.014,-0.013
-1.023,-0.015,-0.015
-1.024,-0.013,-0.014
-1.024,-0.014,-0.014
-1.024,-0.014,-0.014
-1.023,-0.016,-0.014
-1.024,-0.013,-0.014
-1.025,-0.013,-0.016
-1.023,-0.016,-0.013
-1.024,-0.015,-0.014
-1.024,-0.014,-0.014
-1.024,-0.015,-0.014
-1.024,-0.013,-0.015
-1.024,-0.015,-0.013
-1.025,-0.014,-0.014
-1.024,-0.015,-0.014
-1.026,-0.014,-0.014
-1.024,-0.014,-0.014
-1.024,-0.015,-0.014
-1.024,-0.013,-0.014
-1.024,-0.015,-0.014
-1.024,-0.014,-0.013
-1.023,-0.015,-0.014
-1.024,-0.015,-0.013
-1.025,-0.014,-0.015
-1.025,-0.014,-0.013
-1.024,-0.015,-0.014
-1.024,-0.014,-0.014
-1.024,-0.014,-0.013
-1.025,-0.015,-0.014
-1.024,-0.014,-0.013
-1.025,-0.016,-0.014
-1.024,-0.014,-0.013
-1.022,-0.015,-0.014
-1.024,-0.015,-0.014
-1.024,-0.014,-0.014
-1.024,-0.015,-0.014
-1.024,-0.014,-0.014
-1.023,-0.014,-0.014
-1.024,-0.014,-0.014
-1.025,-0.015,-0.014
-1.025,-0.015,-0.014
-1.024,-0.014,-0.015
-1.024,-0.015,-0.015
-1.023,-0.015,-0.013
-1.024,-0.014,-0.015
-1.025,-0.015,-0.013
-1.025,-0.013,-0.015
-1.024,-0.015,-0.014
-1.024,-0.014,-0.015
-1.024,-0.015,-0.015
-1.024,-0.014,-0.015
-1.024,-0.015,-0.014
-1.024,-0.014,-0.014
-1.024,-0.016,-0.015
-1.023,-0.014,-0.013
-1.023,-0.014,-0.014
-1.022,-0.014,-0.014
-1.025,-0.014,-0.015
-1.024,-0.014,-0.015
-1.023,-0.015,-0.014
-1.025,-0.013,-0.015
-1.023,-0.015,-0.014
-1.024,-0.015,-0.015
-1.023,-0.014,-0.013
-1.024,-0.014,-0.014
-1.025,-0.014,-0.014
-1.023,-0.014,-0.015
-1.024,-0.015,-0.014
-1.024,-0.015,-0.014
-1.026,-0.015,-0.014
-1.023,-0.015,-0.015
-1.024,-0.014,-0.014
-1.024,-0.014,-0.015
-1.024,-0.016,-0.014
-1.024,-0.015,-0.013
-1.025,-0.014,-0.014
-1.025,-0.015,-0.015
-1.026,-0.014,-0.016
-1.025,-0.014,-0.014
-1.025,-0.015,-0.015
-1.024,-0.015,-0.013
-1.023,-0.015,-0.014
-1.024,-0.014,-0.014
-1.024,-0.015,-0.014
-1.023,-0.014,-0.014
-1.023,-0.015,-0.014
-1.024,-0.016,-0.013
-1.023,-0.015,-0.015
-1.024,-0.016,-0.014
-1.025,-0.014,-0.014
-1.024,-0.014,-0.013
-1.024,-0.014,-0.014
-1.023,-0.015,-0.014
-1.024,-0.015,-0.013
-1.024,-0.014,-0.014
-1.025,-0.016,-0.014
-1.024,-0.014,-0.015
-1.024,-0.014,-0.014
-1.023,-0.016,-0.014
-1.025,-0.015,-0.015
-1.026,-0.015,-0.013
-1.024,-0.015,-0.014
-1.024,-0.016,-0.014
-1.024,-0.014,-0.014
-1.024,-0.014,-0.015
-1.024,-0.016,-0.016
-1.024,-0.015,-0.015
-1.025,-0.015,-0.014
-1.025,-0.015,-0.014
-1.023,-0.016,-0.015
-1.024,-0.015,-0.014
-1.023,-0.015,-0.015
-1.022,-0.016,-0.016
-1.025,-0.015,-0.012
-1.023,-0.015,-0.015
-1.023,-0.015,-0.013
-1.023,-0.016,-0.014
-1.023,-0.017,-0.014
-1.022,-0.017,-0.013
-1.022,-0.017,-0.013
-1.022,-0.017,-0.013
-1.023,-0.017,-0.014
-1.023,-0.018,-0.014
-1.023,-0.018,-0.013
-1.023,-0.018,-0.014
0.968,-0.025,-0.003
0.969,-0.025,-0.004
0.969,-0.025,-0.003
0.969,-0.026,-0.004
0.968,-0.026,-0.004
0.970,-0.026,-0.004
0.969,-0.026,-0.005
0.970,-0.025,-0.004
0.969,-0.025,-0.004
0.969,-0.025,-0.004
0.968,-0.026,-0.004
0.969,-0.026,-0.004
0.970,-0.025,-0.004
0.969,-0.026,-0.004
0.969,-0.025,-0.003
0.969,-0.026,-0.004
0.971,-0.025,-0.005
0.971,-0.026,-0.004
0.969,-0.025,-0.004
0.969,-0.025,-0.004
0.969,-0.025,-0.004
0.970,-0.026,-0.004
0.969,-0.026,-0.004
0.971,-0.026,-0.004
0.969,-0.026,-0.004
0.970,-0.026,-0.006
0.970,-0.026,-0.004
0.969,-0.026,-0.004
0.969,-0.026,-0.004
0.968,-0.026,-0.004
0.969,-0.026,-0.004
0.969,-0.025,-0.004
0.969,-0.026,-0.004
0.970,-0.026,-0.006
0.969,-0.026,-0.004
0.969,-0.026,-0.004
0.968,-0.026,-0.005
0.969,-0.025,-0.004
0.969,-0.025,-0.005
0.969,-0.025,-0.005
0.968,-0.025,-0.004
0.970,-0.026,-0.005
0.968,-0.026,-0.005
0.970,-0.024,-0.005
0.968,-0.025,-0.005
0.969,-0.026,-0.005
0.970,-0.026,-0.005
0.970,-0.026,-0.005
0.969,-0.026,-0.004
0.970,-0.026,-0.004
0.970,-0.025,-0.005
0.969,-0.026,-0.004
0.969,-0.026,-0.005
0.971,-0.026,-0.005
0.969,-0.025,-0.005
0.969,-0.026,-0.006
0.968,-0.025,-0.005
0.968,-0.026,-0.004
0.969,-0.025,-0.004
0.969,-0.025,-0.006
0.968,-0.026,-0.005
0.970,-0.025,-0.006
0.968,-0.026,-0.004
0.969,-0.026,-0.005
0.969,-0.026,-0.004
0.969,-0.026,-0.004
0.969,-0.025,-0.004
0.970,-0.025,-0.004
0.968,-0.025,-0.005
0.970,-0.026,-0.007
0.968,-0.025,-0.004
0.971,-0.025,-0.005
0.970,-0.025,-0.007
0.969,-0.025,-0.005
0.969,-0.026,-0.005
0.969,-0.025,-0.005
0.969,-0.026,-0.007
0.970,-0.025,-0.006
0.969,-0.025,-0.006
0.969,-0.026,-0.006
0.969,-0.026,-0.005
0.969,-0.025,-0.006
0.969,-0.025,-0.007
0.968,-0.025,-0.005
0.969,-0.026,-0.006
0.970,-0.026,-0.008
0.969,-0.025,-0.005
0.969,-0.026,-0.007
0.970,-0.025,-0.007
0.967,-0.025,-0.007
0.970,-0.026,-0.007
0.969,-0.025,-0.007
0.970,-0.025,-0.006
0.970,-0.026,-0.005
0.969,-0.026,-0.007
0.971,-0.026,-0.007
0.970,-0.025,-0.007
0.969,-0.026,-0.007
0.969,-0.025,-0.007
0.970,-0.025,-0.008
0.969,-0.025,-0.007
0.969,-0.026,-0.006
0.969,-0.025,-0.008
0.969,-0.025,-0.007
0.969,-0.026,-0.007
0.969,-0.025,-0.007
0.969,-0.025,-0.008
0.969,-0.025,-0.008
0.969,-0.025,-0.008
0.970,-0.024,-0.007
0.970,-0.024,-0.008
0.969,-0.025,-0.007
0.969,-0.025,-0.008
0.968,-0.026,-0.007
0.969,-0.025,-0.006
0.970,-0.026,-0.008
0.969,-0.026,-0.007
0.969,-0.026,-0.008
0.969,-0.026,-0.007
0.969,-0.026,-0.008
0.969,-0.025,-0.007
0.970,-0.026,-0.008
0.970,-0.025,-0.007
0.968,-0.024,-0.006
0.970,-0.025,-0.008
0.967,-0.025,-0.006
0.969,-0.025,-0.007
0.969,-0.026,-0.007
0.970,-0.026,-0.008
0.970,-0.025,-0.007
0.970,-0.026,-0.008
0.969,-0.025,-0.006
0.971,-0.026,-0.008
0.971,-0.026,-0.008
0.969,-0.025,-0.007
0.970,-0.025,-0.008
0.970,-0.026,-0.006
0.968,-0.026,-0.011
0.970,-0.025,-0.010
0.971,-0.025,-0.008
0.969,-0.026,-0.008
0.969,-0.025,-0.007
0.969,-0.025,-0.008
0.968,-0.026,-0.007
0.969,-0.026,-0.008
0.968,-0.025,-0.008
0.969,-0.026,-0.008
0.970,-0.025,-0.008
0.969,-0.026,-0.008
0.967,-0.027,-0.006
0.969,-0.026,-0.008
0.969,-0.024,-0.007
0.970,-0.026,-0.009
0.968,-0.025,-0.008
0.969,-0.026,-0.007
0.969,-0.025,-0.008
0.971,-0.025,-0.008
0.970,-0.027,-0.008
0.967,-0.025,-0.006
0.971,-0.026,-0.008
0.968,-0.025,-0.008
0.972,-0.025,0.001
0.970,-0.026,-0.006
0.970,-0.025,-0.008
0.970,-0.026,-0.007
0.970,-0.026,-0.008
0.968,-0.024,-0.009
0.969,-0.026,-0.009
0.969,-0.025,-0.008
0.970,-0.026,-0.007
0.969,-0.025,-0.007
0.970,-0.026,-0.008
0.968,-0.025,-0.006
0.970,-0.025,-0.008
0.968,-0.025,-0.008
0.970,-0.025,-0.007
0.969,-0.025,-0.008
0.969,-0.026,-0.008
0.970,-0.026,-0.008
0.968,-0.025,-0.008
0.969,-0.025,-0.007
0.970,-0.025,-0.008
0.969,-0.025,-0.007
0.967,-0.026,-0.007
0.969,-0.025,-0.006
0.969,-0.026,-0.007
0.970,-0.026,-0.008
0.970,-0.026,-0.007
0.969,-0.025,-0.007
0.969,-0.024,-0.007
0.970,-0.025,-0.009
0.968,-0.025,-0.006
0.969,-0.025,-0.008
0.971,-0.026,-0.007
0.968,-0.026,-0.008
0.970,-0.025,-0.008
0.970,-0.025,-0.007
0.970,-0.026,-0.008
0.969,-0.026,-0.006
0.968,-0.025,-0.009
0.970,-0.025,-0.007
0.969,-0.025,-0.006
0.970,-0.026,-0.008
0.968,-0.025,-0.009
0.970,-0.025,-0.009
0.970,-0.025,-0.010
0.969,-0.025,-0.007
0.970,-0.026,-0.005
0.969,-0.025,-0.006
0.969,-0.024,-0.002
0.969,-0.025,-0.005
0.970,-0.025,-0.010
0.969,-0.025,-0.005
0.969,-0.025,-0.005
0.970,-0.026,-0.006
0.972,-0.026,-0.010
0.967,-0.025,-0.006
0.969,-0.025,-0.007
0.969,-0.025,-0.005
0.969,-0.026,-0.005
0.968,-0.025,-0.006
0.970,-0.025,-0.008
0.968,-0.024,-0.007
0.969,-0.025,-0.006
0.970,-0.025,-0.006
0.969,-0.025,-0.008
0.971,-0.026,-0.007
0.969,-0.025,-0.007
0.969,-0.026,-0.007
0.968,-0.026,-0.002
0.969,-0.025,-0.008
0.969,-0.025,-0.006
0.969,-0.025,-0.006
0.969,-0.025,-0.005
0.970,-0.025,-0.007
0.969,-0.025,-0.005
0.969,-0.025,-0.009
0.968,-0.025,-0.004
0.968,-0.025,-0.007
0.969,-0.025,-0.003
0.970,-0.026,-0.006
0.970,-0.025,-0.007
0.970,-0.025,-0.005
0.970,-0.025,-0.008
0.971,-0.025,-0.005
0.970,-0.026,-0.007
0.969,-0.025,-0.006
0.968,-0.025,-0.004
0.969,-0.026,-0.006
0.971,-0.026,-0.006
0.969,-0.025,-0.006
0.972,-0.026,-0.008
0.969,-0.025,-0.005
0.970,-0.025,-0.006
0.969,-0.025,-0.008
0.969,-0.025,-0.006
0.971,-0.025,-0.005
0.969,-0.025,-0.007
0.968,-0.025,-0.005
0.969,-0.025,-0.006
0.969,-0.025,-0.007
0.969,-0.026,-0.005
0.969,-0.025,-0.006
0.969,-0.026,-0.006
0.969,-0.025,-0.006
0.970,-0.025,-0.005
0.968,-0.026,-0.004
0.969,-0.025,-0.005
0.968,-0.025,-0.005
0.969,-0.026,-0.005
0.969,-0.025,-0.005
0.969,-0.025,-0.006
0.969,-0.024,-0.005
0.970,-0.026,-0.005
0.968,-0.025,-0.003
0.969,-0.025,-0.004
0.969,-0.026,-0.006
0.969,-0.025,-0.005
0.969,-0.025,-0.005
0.972,-0.026,-0.004
0.968,-0.026,-0.005
0.969,-0.026,-0.003
0.969,-0.025,-0.005
0.970,-0.026,-0.005
0.969,-0.026,-0.003
0.969,-0.026,-0.004
0.971,-0.026,-0.005
0.968,-0.025,-0.005
0.970,-0.025,-0.004
0.969,-0.026,-0.005
0.970,-0.025,-0.005
0.968,-0.026,-0.008
0.969,-0.025,-0.005
0.970,-0.026,-0.005
0.969,-0.025,-0.003
0.969,-0.024,-0.005
0.969,-0.025,-0.005
0.967,-0.025,-0.002
0.970,-0.025,-0.005
0.969,-0.025,-0.003
0.969,-0.025,-0.004
0.969,-0.024,-0.004
0.968,-0.025,-0.004
0.971,-0.025,-0.004
0.969,-0.026,-0.004
0.969,-0.025,-0.004
0.969,-0.025,-0.006
0.968,-0.025,-0.003
0.969,-0.026,-0.005
0.968,-0.024,-0.004
0.971,-0.026,-0.004
0.969,-0.025,-0.004
0.968,-0.026,-0.002
0.968,-0.024,0.001
0.970,-0.025,-0.016
0.969,-0.026,-0.006
0.970,-0.024,-0.005
0.969,-0.027,-0.006
0.969,-0.025,-0.004
0.972,-0.025,-0.005
0.970,-0.025,-0.005
0.969,-0.025,-0.004
0.969,-0.025,-0.004
0.969,-0.025,-0.006
0.969,-0.025,-0.003
0.967,-0.026,-0.004
0.970,-0.024,-0.003
0.969,-0.026,-0.003
0.968,-0.024,0.002
0.968,-0.026,0.001
0.969,-0.026,0.000
0.969,-0.027,-0.002
0.969,-0.025,0.007
0.969,-0.026,0.007
0.968,-0.026,0.008
0.969,-0.026,0.007
0.971,-0.025,-0.000
0.969,-0.023,0.014
0.970,-0.025,0.010
0.969,-0.025,0.010
0.968,-0.025,0.013
0.969,-0.024,0.014
0.968,-0.024,0.022
0.970,-0.024,0.016
0.967,-0.024,0.014
0.969,-0.026,0.030
0.969,-0.022,0.028
0.968,-0.025,0.034
0.970,-0.025,0.024
0.968,-0.023,0.025
0.966,-0.023,0.041
0.970,-0.025,0.013